appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
261550,Mount & Blade II: Bannerlord,TaleWorlds Entertainment,TaleWorlds Entertainment,,204261,28058,0,"10,000,000 .. 20,000,000",0,0,0,0,49.99,49.99,0,23020
72850,The Elder Scrolls V: Skyrim,Bethesda Game Studios,Bethesda Softworks,,298599,16114,0,"5,000,000 .. 10,000,000",0,0,0,0,19.99,19.99,0,2622
377160,Fallout 4,Bethesda Game Studios,Bethesda Softworks,,267835,55668,0,"5,000,000 .. 10,000,000",0,0,0,0,19.99,19.99,0,16835
204360,Castle Crashers,The Behemoth,The Behemoth,,101402,3965,0,"5,000,000 .. 10,000,000",0,0,0,0,14.99,14.99,0,717
489520,Minion Masters,BetaDwarf,BetaDwarf,,56114,5556,0,"5,000,000 .. 10,000,000",0,0,0,0,0.0,0.0,0,637
489830,The Elder Scrolls V: Skyrim Special Edition,Bethesda Game Studios,Bethesda Softworks,,254221,21437,0,"5,000,000 .. 10,000,000",0,0,0,0,39.99,39.99,0,24089
588430,Fallout Shelter,Bethesda Game Studios,Bethesda Softworks,,55383,7123,0,"5,000,000 .. 10,000,000",0,0,0,0,0.0,0.0,0,1539
219990,Grim Dawn,Crate Entertainment,Crate Entertainment,,83335,5584,0,"5,000,000 .. 10,000,000",0,0,0,0,24.99,24.99,0,7201
22380,Fallout: New Vegas,Obsidian Entertainment,Bethesda Softworks,,182327,6697,0,"5,000,000 .. 10,000,000",0,0,0,0,9.99,9.99,0,5288
582660,Black Desert,Pearl Abyss,Pearl Abyss,,56037,18592,0,"5,000,000 .. 10,000,000",0,0,0,0,9.99,9.99,0,21402
363970,Clicker Heroes,Playsaurus,Playsaurus,,53615,6043,0,"5,000,000 .. 10,000,000",0,0,0,0,0.0,0.0,0,2924
285800,Braveland,Tortuga Team,Tortuga Team,,2462,546,0,"5,000,000 .. 10,000,000",0,0,0,0,7.99,7.99,0,2
1716740,Starfield,Bethesda Game Studios,Bethesda Softworks,,83622,42848,0,"5,000,000 .. 10,000,000",0,0,0,0,48.99,69.99,30,20393
1794680,Vampire Survivors,poncle,poncle,,214809,3010,0,"5,000,000 .. 10,000,000",0,0,0,0,4.99,4.99,0,5487
109600,Neverwinter,Cryptic Studios,Gearbox Publishing,,28664,8323,0,"5,000,000 .. 10,000,000",0,0,0,0,0.0,0.0,0,1080
1145360,Hades,Supergiant Games,Supergiant Games,,235177,3632,0,"5,000,000 .. 10,000,000",0,0,0,0,12.49,24.99,50,5477
306130,The Elder Scrolls Online,ZeniMax Online Studios,Bethesda Softworks,,114858,25726,0,"5,000,000 .. 10,000,000",0,0,0,0,19.99,19.99,0,15210
365590,Tom Clancy’s The Division,Massive Entertainment,Ubisoft,,62328,27041,0,"5,000,000 .. 10,000,000",0,0,0,0,29.99,29.99,0,808
1286830,STAR WARS: The Old Republic,Broadsword,Electronic Arts,,51027,5734,0,"5,000,000 .. 10,000,000",0,0,0,0,0.0,0.0,0,5232
555570,Infestation: The New Z,Fredaikis AB,OP Productions LLC,,17968,15576,0,"5,000,000 .. 10,000,000",0,0,0,0,0.0,0.0,0,537
435150,Divinity: Original Sin 2 - Definitive Edition,Larian Studios,Larian Studios,,165437,6899,0,"5,000,000 .. 10,000,000",0,0,0,0,44.99,44.99,0,5673
48700,Mount & Blade: Warband,TaleWorlds Entertainment,TaleWorlds Entertainment,,152007,3484,0,"2,000,000 .. 5,000,000",0,0,0,0,19.99,19.99,0,4844
534380,Dying Light 2 Stay Human,Techland,Techland,,117104,32792,0,"2,000,000 .. 5,000,000",0,0,0,0,59.99,59.99,0,5074
1593500,God of War,Santa Monica Studio,PlayStation PC LLC,,110544,3614,0,"2,000,000 .. 5,000,000",0,0,0,0,49.99,49.99,0,3016
391540,Undertale,tobyfox,tobyfox,,205341,7093,0,"2,000,000 .. 5,000,000",0,0,0,0,9.99,9.99,0,795
211820,Starbound,Chucklefish,Chucklefish,,150192,11989,0,"2,000,000 .. 5,000,000",0,0,0,0,14.99,14.99,0,1572
200210,Realm of the Mad God Exalt,"Wild Shadow Studios, Deca Games",Deca Games,,37268,7501,0,"2,000,000 .. 5,000,000",0,0,0,0,0.0,0.0,0,1437
42910,Magicka,Arrowhead Game Studios,Paradox Interactive,,26154,3677,0,"2,000,000 .. 5,000,000",0,0,0,0,9.99,9.99,0,53
355840,Survarium,Vostok Games,Vostok Games,,13926,11840,0,"2,000,000 .. 5,000,000",0,0,0,0,0.0,0.0,0,1
262060,Darkest Dungeon,Red Hook Studios,Red Hook Studios,,118729,10947,0,"2,000,000 .. 5,000,000",0,0,0,0,24.99,24.99,0,3114
20920,The Witcher 2: Assassins of Kings Enhanced Edition,CD PROJEKT RED,"CD PROJEKT RED, 1C-SoftClub",,72913,8498,0,"2,000,000 .. 5,000,000",0,0,0,0,19.99,19.99,0,588
286160,Tabletop Simulator,Berserk Games,Berserk Games,,58677,3699,0,"2,000,000 .. 5,000,000",0,0,0,0,19.99,19.99,0,5997
356190,Middle-earth: Shadow of War,Monolith Productions,WB Games,,81432,10991,0,"2,000,000 .. 5,000,000",0,0,0,0,10.49,69.99,85,2336
440900,Conan Exiles,Funcom,Funcom,,76137,20807,0,"2,000,000 .. 5,000,000",0,0,0,0,39.99,39.99,0,11854
744900,Dead Frontier 2,Creaky Corpse Ltd,Creaky Corpse Ltd,,16727,6778,0,"2,000,000 .. 5,000,000",0,0,0,0,0.0,0.0,0,1320
397540,Borderlands 3,Gearbox Software,2K,,106843,18904,0,"2,000,000 .. 5,000,000",0,0,0,0,59.99,59.99,0,4778
39210,FINAL FANTASY XIV Online,Square Enix,Square Enix,,62026,8100,0,"2,000,000 .. 5,000,000",0,0,0,0,19.99,19.99,0,23679
212500,The Lord of the Rings Online,"Standing Stone Games, LLC","Standing Stone Games, LLC",,14962,3400,0,"2,000,000 .. 5,000,000",0,0,0,0,0.0,0.0,0,1075
